1178	implementation	10	1271
89	memory	10	1239
66	digital	10	1229
424	resource	10	1219
5192	mimo	10	1215
1606	virtual	10	1211
737	visual	10	1208
1278	driven	10	1189
841	chip	10	1187
50	linear	10	1164
703	international	10	1150
574	prediction	10	1143
407	traffic	10	1136
1411	non	10	1124
487	extraction	10	1119
514	frequency	10	1117
59	error	10	1107
7163	multimedia	10	1105
1860	channels	10	1104
1720	cooperative	10	1101
5088	face	10	1094
1029	fault	10	1085
3790	content	10	1045
1049	heterogeneous	10	1039
95	improved	10	1038
423	process	10	1038
548	self	10	1029
705	conference	10	1022
16943	qos	10	1021
824	domain	10	1020
952	quality	10	1020
127	pattern	10	1015
5098	agent	10	1012
509	feedback	10	1008
392	radio	10	1008
569	spatial	10	1004
606	speech	10	997
115	environments	10	996
10072	ofdm	10	986
191	oriented	10	983
144	matching	10	976
2376	security	10	970
263	structure	10	968
1704	hierarchical	10	960
455	programming	10	957
38809	xml	10	956
5779	genetic	10	940
872	tree	10	932
1337	local	10	931
1786	reduction	10	925
114	techniques	10	919
1789	path	10	895
678	text	10	889
28	joint	10	885
1940	sensing	10	885
2350	transmission	10	884
17168	streaming	10	880
281	integrated	10	880
2530	monitoring	10	875
634	development	10	871
126	vector	10	870
312	graph	10	869
625	synthesis	10	853
3599	reconfigurable	10	852
22109	humanoid	10	850
769	robots	10	847
1082	context	10	846
1332	temporal	10	843
2253	knowledge	10	838
6183	cdma	10	823
3193	layer	10	822
351	statistical	10	820
623	interactive	10	816
1384	improving	10	814
1426	queries	10	811
5157	internet	10	804
690	features	10	801
5040	online	10	798
1235	case	10	796
853	hardware	10	792
409	planning	10	791
1536	source	10	789
778	active	10	779
65	identification	10	775
1369	integration	10	768
50909	p2p	10	768
540	patterns	10	765
1441	mechanism	10	765
42	nonlinear	10	754
6645	collaborative	10	753
60	decision	10	753
194	machine	10	750
1147	block	10	746
1158	single	10	746
1429	effective	10	745
4182	platform	10	745
504	shape	10	736
3591	secure	10	729
264	mapping	10	725
2422	database	10	721
1509	distribution	10	719
164	dimensional	10	716
183	flow	10	716
971	optical	10	714
1270	packet	10	713
561	technique	10	711
3510	social	10	711
848	cmos	10	706
1129	capacity	10	706
187	logic	10	704
11093	802	10	704
138	random	10	699
1364	localization	10	699
3057	multicast	10	697
4173	similarity	10	696
585	constraints	10	694
3530	link	10	689
6783	wavelet	10	689
863	set	10	688
188	interaction	10	688
3995	discovery	10	687
1535	mesh	10	685
1597	architectures	10	685
311	processor	10	673
352	class	10	673
34	noise	10	671
1552	interference	10	671
1336	global	10	670
4833	ieee	10	669
297	state	10	667
270	objects	10	666
721	intelligent	10	658
570	location	10	656
4940	registration	10	656
1771	end	10	654
360	sharing	10	654
5655	ontology	10	653
43	filtering	10	651
2985	probabilistic	10	650
2845	key	10	649
482	methods	10	645
1562	cellular	10	645
948	strategy	10	643
1527	technology	10	641
90	testing	10	639
3722	databases	10	634
560	constrained	10	634
1204	codes	10	632
186	problem	10	630
1899	code	10	629
1113	cost	10	628
189	group	10	627
1014	fusion	10	625
579	comparison	10	620
1812	placement	10	620
1968	event	10	619
231	circuits	10	617
1302	task	10	614
73	signal	10	608
885	fading	10	606
265	language	10	605
1272	interface	10	603
786	surface	10	600
3661	cross	10	599
1485	impact	10	598
475	semi	10	597
1483	resolution	10	596
366	line	10	593
1516	combining	10	583
2365	view	10	581
2338	spectrum	10	578
1130	relay	10	574
2165	mode	10	573
16717	fpga	10	571
435	dual	10	571
498	measurement	10	569
446	automated	10	568
513	load	10	567
938	compression	10	567
3496	kernel	10	564
398	field	10	561
397	area	10	560
368	complexity	10	554
736	cluster	10	554
5635	throughput	10	550
717	workshop	10	549
551	adaptation	10	549
571	function	10	549
332	speed	10	548
4257	soft	10	547
956	order	10	546
303	cell	10	544
284	filter	10	544
2322	component	10	543
538	diagnosis	10	541
267	complex	10	539
1558	tolerant	10	537
1161	voltage	10	536
1452	verification	10	533
2850	enhanced	10	529
4552	cache	10	528
882	diversity	10	528
3935	annotation	10	528
1083	free	10	527
746	range	10	524
3569	privacy	10	523
262	storage	10	522
158	iterative	10	520
2292	transform	10	517
7057	streams	10	517
679	document	10	514
903	point	10	512
2848	reconstruction	10	511
1422	broadcast	10	510
1609	supporting	10	507
1774	core	10	506
147	behavior	10	506
1428	construction	10	505
2341	stream	10	505
2307	flexible	10	501
2747	distance	10	495
4756	hop	10	493
163	continuous	10	493
458	training	10	491
451	computation	10	491
4994	exploiting	10	489
2733	coded	10	489
12001	brain	10	489
1060	schemes	10	489
3583	evolutionary	10	489
929	remote	10	488
4296	particle	10	488
9284	trust	10	485
1937	bandwidth	10	484
243	representation	10	481
1548	methodology	10	479
2461	assisted	10	479
630	phase	10	479
997	chinese	10	476
85	tool	10	475
5130	antenna	10	473
2018	protocols	10	467
991	detecting	10	466
1046	media	10	466
566	supervised	10	465
2617	correlation	10	464
4861	indexing	10	461
254	theory	10	459
295	circuit	10	459
547	stability	10	458
322	bit	10	458
2146	business	10	457
8621	agents	10	457
497	strategies	10	456
2695	bayesian	10	454
130	communications	10	454
2824	multiuser	10	453
6941	china	10	452
1549	markov	10	451
2508	evolution	10	450
1263	reliability	10	449
11730	overlay	10	448
5120	ranking	10	448
728	vision	10	447
62	discrete	10	447
5430	leakage	10	446
1446	region	10	445
631	experimental	10	444
582	matrix	10	444
3784	audio	10	441
1131	devices	10	441
112	results	10	439
1559	processors	10	437
7225	workflow	10	436
677	building	10	435
1051	topology	10	435
2078	activity	10	434
1760	assessment	10	430
1557	exploration	10	430
658	graphs	10	428
331	blind	10	428
7989	tcp	10	428
6443	authentication	10	423
2562	reliable	10	422
315	effects	10	422
815	scan	10	421
1155	color	10	419
1997	sequence	10	416
1801	timing	10	415
1114	concept	10	413
708	physical	10	412
809	camera	10	412
63	stochastic	10	411
780	effect	10	411
856	protection	10	411
1	problems	10	409
124	variable	10	409
4376	optimizing	10	408
248	efficiency	10	407
6994	mobility	10	407
766	functional	10	406
8974	mac	10	406
287	band	10	405
77	game	10	404
454	differential	10	403
1809	engineering	10	402
2174	sub	10	402
1212	decoding	10	401
9770	attacks	10	401
47	switching	10	400
31	gaussian	10	398
2358	series	10	398
21620	ubiquitous	10	398
518	input	10	396
1367	assignment	10	394
116	generalized	10	393
108	array	10	393
1729	constraint	10	393
3220	modulation	10	393
2110	moving	10	392
2526	incremental	10	391
238	structured	10	390
762	rules	10	389
2561	texture	10	388
3039	coverage	10	388
3442	integrating	10	388
6809	body	10	388
1985	specific	10	387
539	medical	10	386
674	description	10	385
2528	engine	10	384
393	propagation	10	383
1181	execution	10	381
563	minimum	10	381
535	mixed	10	381
3854	regression	10	381
727	use	10	380
654	composition	10	380
803	size	10	380
1016	enhancement	10	378
2621	accurate	10	377
82	maximum	10	374
2304	weighted	10	374
7636	downlink	10	374
1612	practical	10	372
3701	autonomous	10	372
30141	middleware	10	372
2206	evaluating	10	370
101	solution	10	370
44	uncertain	10	370
1009	aided	10	368
180	spectral	10	368
3340	reducing	10	368
2359	walking	10	366
1727	sparse	10	364
3350	association	10	364
1598	independent	10	363
2600	sampling	10	363
7257	smart	10	362
3260	preserving	10	361
3055	congestion	10	361
1342	sequences	10	357
987	open	10	357
1405	finding	10	357
2158	thermal	10	357
1028	vehicle	10	356
4129	navigation	10	356
3345	partial	10	356
372	acm	10	355
2929	metric	10	354
244	sequential	10	352
580	computational	10	351
1070	synchronization	10	350
1533	clock	10	349
2943	inter	10	349
519	output	10	346
2411	expression	10	346
364	shared	10	345
831	receiver	10	345
477	controller	10	344
1365	simultaneous	10	344
1783	improvement	10	343
15965	svm	10	343
1503	directional	10	343
7255	optimized	10	343
1040	recovery	10	341
227	static	10	340
1179	instruction	10	340
943	policy	10	340
4223	robotic	10	339
71	rule	10	339
707	forward	10	338
2337	node	10	337
1799	map	10	336
984	dynamics	10	336
1529	sensors	10	336
32	signals	10	335
1000	modelling	10	334
494	target	10	333
804	imaging	10	332
958	approximation	10	332
52	parameter	10	332
4398	sar	10	332
1517	characterization	10	330
32235	watermarking	10	330
527	loop	10	330
2101	varying	10	330
802	small	10	329
1632	sets	10	326
771	edge	10	326
7635	uplink	10	325
1392	temperature	10	325
2356	balancing	10	324
783	type	10	324
4771	calibration	10	324
4954	documents	10	323
2846	frame	10	323
273	relational	10	322
767	reasoning	10	322
821	switched	10	322
2266	world	10	320
6766	beamforming	10	317
481	structures	10	317
620	partitioning	10	316
5369	considering	10	315
6650	visualization	10	314
5151	networked	10	314
5372	alignment	10	313
1194	understanding	10	313
1610	simple	10	310
2744	like	10	310
2768	distortion	10	310
4146	exploring	10	309
470	presence	10	309
1859	carrier	10	309
2553	validation	10	308
4499	scaling	10	308
240	extended	10	308
1696	advanced	10	308
260	general	10	307
2148	different	10	306
2884	improve	10	306
4142	selective	10	306
525	near	10	306
64	approximate	10	304
441	index	10	304
222	tasks	10	303
2221	facial	10	303
1266	unified	10	303
5342	relevance	10	301
2447	server	10	300
645	transfer	10	300
1868	protein	10	300
173	density	10	299
506	functions	10	299
1811	force	10	299
2061	objective	10	299
613	trees	10	298
1132	analog	10	298
565	dependent	10	297
5468	caching	10	296
4188	aggregation	10	296
32126	frequent	10	296
8078	topic	10	295
696	file	10	295
28051	uwb	10	294
3156	wide	10	293
1362	classifier	10	293
9289	intrusion	10	293
11789	multimodal	10	292
2138	clusters	10	292
521	decomposition	10	291
751	hand	10	291
612	binary	10	290
111	properties	10	288
2444	buffer	10	287
347	device	10	287
2153	passive	10	286
6235	challenges	10	285
3855	subspace	10	285
954	minimization	10	284
2587	unsupervised	10	284
1734	surveillance	10	283
165	threshold	10	283
4588	personal	10	283
245	machines	10	283
344	sensitive	10	282
1062	faults	10	282
6958	cooperation	10	282
2844	enhancing	10	281
2241	scientific	10	281
2762	speaker	10	279
1420	inference	10	279
9115	turbo	10	279
57	variation	10	279
2063	infrastructure	10	278
1572	satellite	10	278
1550	chain	10	278
3208	technologies	10	278
14151	news	10	277
11754	deployment	10	277
1581	micro	10	277
510	compensation	10	276
12	structural	10	275
88	finite	10	275
42471	pervasive	10	275
150	parameters	10	274
3021	community	10	274
1917	sources	10	274
2009	value	10	273
4775	signature	10	271
1459	response	10	271
1604	limited	10	271
42086	soc	10	271
729	manipulation	10	271
4730	users	10	271
1551	analyzing	10	270
937	consumption	10	269
1605	resources	10	269
2466	fine	10	267
3101	empirical	10	267
3380	stereo	10	267
1788	interfaces	10	267
1108	translation	10	266
2222	music	10	266
5562	layered	10	265
335	stage	10	264
174	measure	10	263
3347	hidden	10	263
981	processes	10	262
9475	transmit	10	262
219	combined	10	262
2236	personalized	10	262
999	transformation	10	262
1543	product	10	261
11983	mri	10	261
2676	geometric	10	260
463	trajectory	10	259
390	characteristics	10	258
1261	message	10	257
1744	supply	10	257
21991	mpeg	10	257
1700	equalization	10	255
2881	action	10	255
1876	eeg	10	255
2603	long	10	254
4584	delivery	10	254
4955	perspective	10	253
966	measurements	10	253
1656	risk	10	252
4956	rendering	10	252
1576	designs	10	251
2123	coordination	10	251
7841	reality	10	251
3956	vlsi	10	251
16	artificial	10	251
1116	light	10	251
2262	scene	10	251
1267	designing	10	250
11158	tensor	10	250
1095	semantics	10	250
505	probability	10	249
1412	change	10	248
8556	enabling	10	248
805	reduced	10	247
699	current	10	247
1755	demand	10	244
1289	unit	10	243
1282	direct	10	243
2682	searching	10	243
1438	intelligence	10	243
531	games	10	242
1052	asynchronous	10	240
19186	fpgas	10	240
562	detector	10	239
3823	entropy	10	239
5328	categorization	10	239
19997	videos	10	238
442	invariant	10	238
3388	guided	10	238
675	formal	10	238
15060	wdm	10	237
2941	managing	10	237
6902	interconnect	10	237
743	orthogonal	10	237
1206	correction	10	237
61	making	10	237
1008	decentralized	10	236
2298	ultra	10	235
118	solving	10	234
3741	usa	10	233
1196	correlated	10	233
2263	acquisition	10	232
237	programs	10	232
1030	checking	10	232
2025	predictive	10	232
5116	connectivity	10	232
2335	tolerance	10	231
1627	word	10	231
850	comparative	10	231
14150	enabled	10	231
1359	theoretic	10	230
276	maintenance	10	230
1205	double	10	230
7872	summarization	10	229
358	display	10	228
1264	issues	10	227
136	fixed	10	227
5410	latency	10	227
9042	collaboration	10	227
3165	attack	10	227
2377	separation	10	227
3568	neighbor	10	226
137	configuration	10	226
355	compact	10	225
13614	centric	10	225
3009	depth	10	224
3922	library	10	224
1565	fully	10	224
6418	encryption	10	224
1377	water	10	223
201	program	10	223
4936	multipath	10	222
3884	discriminant	10	222
1959	approaches	10	222
2000	handling	10	222
6822	discriminative	10	222
2766	extracting	10	221
591	errors	10	221
2494	estimating	10	220
1331	spatio	10	220
6488	nodes	10	220
1434	volume	10	220
3962	links	10	219
1413	controlled	10	219
8300	live	10	219
1791	programmable	10	218
2855	analytical	10	218
910	nearest	10	217
2098	admission	10	217
5924	grids	10	217
6712	fair	10	216
3910	maps	10	216
3262	encoding	10	216
100	reference	10	216
607	multiprocessor	10	216
714	requirements	10	215
161	operating	10	214
2120	cancellation	10	214
11479	platforms	10	213
2421	collision	10	212
2700	wearable	10	212
9491	indoor	10	212
2946	dynamically	10	212
199	layout	10	211
9359	mixture	10	211
1036	role	10	211
13096	soil	10	211
125	length	10	211
934	number	10	210
3392	term	10	210
403	operation	10	210
3632	generic	10	210
1879	way	10	210
543	urban	10	210
546	transport	10	209
2096	diffusion	10	209
8335	capture	10	209
18366	boosting	10	208
3578	querying	10	208
686	project	10	208
4389	people	10	208
1186	early	10	208
3250	head	10	208
3757	views	10	208
56	second	10	207
5128	compressed	10	207
814	gate	10	207
9893	rough	10	206
3917	standard	10	206
32066	wlan	10	205
1233	short	10	204
134	directed	10	204
1069	consistency	10	204
26214	ontologies	10	204
3732	highly	10	203
5250	biped	10	203
8315	intra	10	203
3670	route	10	203
1468	modal	10	202
1056	modular	10	201
2715	voice	10	201
1393	log	10	201
3038	antennas	10	200
153	applying	10	200
3448	future	10	200
469	filters	10	200
642	natural	10	199
9219	libraries	10	199
1081	generating	10	199
176	applied	10	198
2373	pre	10	198
2495	boundary	10	198
3204	combination	10	198
2951	profile	10	198
8075	classifiers	10	197
3309	home	10	197
359	decoder	10	196
3105	gradient	10	196
3549	embedding	10	195
15923	scalability	10	195
5327	browsing	10	194
4819	deep	10	194
1608	utility	10	194
556	modified	10	193
2761	fields	10	193
7	synchronous	10	192
962	uncertainty	10	192
2939	tuning	10	192
1695	compiler	10	192
819	wave	10	192
6871	metadata	10	192
18907	java	10	191
15297	haptic	10	191
383	science	10	190
896	mechanisms	10	189
11768	provisioning	10	189
1930	cardiac	10	189
1640	parametric	10	188
1287	measuring	10	188
10377	sports	10	188
694	quantitative	10	188
2539	projection	10	188
864	locality	10	187
5428	deformation	10	187
3635	statistics	10	186
10593	hmm	10	186
2443	run	10	186
2944	architectural	10	186
4433	refinement	10	186
1893	conversion	10	185
182	heuristic	10	185
2347	tools	10	185
1672	experiments	10	185
419	reconfiguration	10	185
1157	generator	10	184
8632	discovering	10	184
541	loss	10	184
1602	page	10	184
2434	points	10	184
1098	graphics	10	184
9630	enterprise	10	184
2876	resilient	10	183
3664	pose	10	183
11853	latent	10	183
2872	fairness	10	182
1444	answering	10	182
274	base	10	182
1400	accuracy	10	182
839	magnetic	10	182
2860	concurrent	10	180
12063	cortical	10	180
141	ratio	10	180
3245	position	10	180
3881	interpolation	10	180
20828	inspired	10	180
2108	identifying	10	179
4362	background	10	178
5078	label	10	178
2014	bus	10	178
2259	influence	10	178
1174	components	10	178
3930	intensive	10	178
2936	sound	10	178
1150	studies	10	178
2683	step	10	178
4978	lifetime	10	177
133	bounds	10	176
6507	sliding	10	176
13139	polarimetric	10	175
673	events	10	175
478	composite	10	174
373	symposium	10	174
1636	common	10	174
1018	transition	10	174
3531	ground	10	173
4437	metrics	10	173
921	connected	10	173
1305	related	10	173
16126	forwarding	10	173
8295	identity	10	173
2697	attention	10	172
258	preliminary	10	172
932	conditions	10	172
1951	factorization	10	172
1311	public	10	172
5097	avoidance	10	171
9626	grained	10	171
326	broadband	10	170
2135	spaces	10	170
1044	solutions	10	170
2315	character	10	170
96	convergence	10	170
12583	appearance	10	170
3608	post	10	169
4764	variations	10	169
4438	replication	10	169
4719	deformable	10	169
24711	commerce	10	168
1450	acoustic	10	168
3471	pipelined	10	168
507	delays	10	167
2679	mutual	10	167
91	achieving	10	167
6716	networking	10	166
2446	experience	10	166
653	extension	10	166
1126	wideband	10	166
758	net	10	166
2046	immune	10	166
14367	ica	10	166
638	formation	10	165
2532	noisy	10	165
2649	coupling	10	165
852	policies	10	164
4123	symbol	10	164
523	unknown	10	164
4931	update	10	164
291	arrays	10	164
3794	weight	10	163
8822	transactional	10	163
4342	constructing	10	163
7913	instance	10	163
2551	exchange	10	162
4222	predicting	10	162
753	illumination	10	161
5414	dsp	10	161
6408	reuse	10	161
421	experiment	10	161
12568	fingerprint	10	160
3439	cycle	10	160
3924	scenes	10	160
3353	surfaces	10	160
3610	gait	10	160
3588	availability	10	160
2016	investigation	10	159
7274	mmse	10	159
27103	proxy	10	159
615	simulator	10	159
3576	best	10	159
3094	rank	10	159
2015	hierarchy	10	159
3121	relationship	10	159
1653	variability	10	158
1854	trade	10	158
846	electronic	10	158
18575	emotion	10	158
4137	systematic	10	157
9171	floorplanning	10	157
2317	advances	10	157
402	land	10	157
6845	multihop	10	157
1600	mean	10	157
6915	signatures	10	156
7725	handwritten	10	156
9411	snow	10	156
3001	super	10	156
4996	join	10	155
1736	form	10	155
1105	locomotion	10	155
1273	multiplexing	10	155
990	rapid	10	154
443	numerical	10	154
6145	broadcasting	10	154
1556	petri	10	154
4065	offset	10	154
464	sensitivity	10	154
1099	biological	10	154
660	universal	10	153
2388	attribute	10	153
376	bounded	10	153
2542	job	10	153
1213	redundant	10	152
545	convex	10	152
1820	augmented	10	152
241	abstract	10	152
3102	induced	10	152
2149	evolving	10	152
1200	negative	10	152
15832	negotiation	10	152
10776	lightweight	10	152
2064	relation	10	151
5576	rigid	10	151
2008	simulations	10	151
900	means	10	151
1350	localized	10	151
3182	developing	10	151
336	shift	10	151
1279	element	10	151
2073	coordinated	10	151
16055	dissemination	10	150
24	gain	10	150
1035	paths	10	150
143	template	10	149
2049	geometry	10	149
2730	inverse	10	149
905	zero	10	149
832	address	10	149
2592	surgery	10	148
5525	efficiently	10	148
1998	experiences	10	148
1836	parallelism	10	148
5484	multiprocessors	10	148
367	recursive	10	147
1625	integer	10	147
6170	overhead	10	147
1777	average	10	146
3031	realistic	10	146
884	rayleigh	10	146
4238	conditional	10	146
1115	ghz	10	145
12020	ultrasound	10	145
42104	wcdma	10	145
2145	hiding	10	145
6868	progressive	10	145
3548	incorporating	10	144
4841	june	10	144
3048	manufacturing	10	143
8601	awareness	10	143
3329	labeling	10	143
1761	dynamical	10	143
3517	critical	10	143
5612	yield	10	143
1296	changes	10	143
1837	hard	10	143
3940	medium	10	142
2089	arm	10	142
851	disk	10	142
275	organization	10	141
663	arbitrary	10	141
651	priority	10	141
2586	quasi	10	141
214	production	10	141
791	biomedical	10	141
3089	robustness	10	141
1253	radar	10	141
1746	market	10	140
3843	providing	10	140
2819	quantization	10	140
8383	crosstalk	10	140
499	survey	10	140
4224	manipulator	10	140
549	organizing	10	140
11621	soccer	10	139
86	life	10	139
104	partially	10	139
1168	cells	10	139
185	minimizing	10	139
292	coupled	10	139
2725	contour	10	138
4555	servers	10	138
18780	datasets	10	138
4880	maximization	10	138
855	implementing	10	137
27	motor	10	137
1592	tests	10	137
2212	table	10	137
2781	spoken	10	136
605	overview	10	136
1767	environmental	10	136
271	schema	10	136
7196	moisture	10	136
7727	defect	10	135
4553	flows	10	135
3277	delta	10	135
8169	forest	10	135
6222	switches	10	134
3207	potential	10	134
650	regions	10	134
2040	implicit	10	134
1671	stable	10	134
2757	comprehensive	10	134
9527	handoff	10	134
406	air	10	134
5905	agreement	10	134
1072	operations	10	133
881	switch	10	133
2288	basis	10	133
386	education	10	133
3342	total	10	133
26741	workflows	10	133
9836	caches	10	133
1963	tracing	10	132
1280	specification	10	132
11948	spreading	10	132
1886	migration	10	132
3145	ring	10	132
23799	wlans	10	132
2257	industrial	10	131
597	periodic	10	131
8406	coarse	10	131
942	criterion	10	130
3357	irregular	10	130
2404	measures	10	130
3960	fiber	10	130
894	failures	10	129
2207	dense	10	129
2445	simulated	10	129
1599	reduce	10	128
2859	extending	10	128
4427	transaction	10	128
83	likelihood	10	128
1947	laser	10	128
4248	infrared	10	128
1061	uniform	10	128
48853	manets	10	127
135	receivers	10	127
3280	perceptual	10	127
148	optimum	10	127
1796	router	10	127
4914	trellis	10	127
1769	pulse	10	127
3508	insertion	10	127
3622	actuator	10	127
1751	criteria	10	127
3712	pseudo	10	127
44755	microarray	10	127
4782	principal	10	127
1699	movement	10	126
4082	sizing	10	126
1012	conceptual	10	125
154	concepts	10	125
28166	mpi	10	125
10602	gabor	10	125
876	string	10	125
2191	cyclic	10	125
1002	restoration	10	125
54	transformations	10	124
40	sum	10	124
754	relations	10	124
10401	bist	10	124
3018	degree	10	124
15805	hyperspectral	10	124
387	complete	10	124
45151	bluetooth	10	123
2045	plane	10	123
955	minimal	10	123
74	special	10	123
870	languages	10	123
5500	partition	10	123
1926	microprocessor	10	122
1971	planar	10	122
725	perception	10	122
232	deterministic	10	122
2239	dependency	10	122
3348	removal	10	122
2863	atlas	10	121
4630	prototype	10	121
1455	example	10	121
664	polynomial	10	121
4172	histogram	10	121
490	eye	10	121
23527	pca	10	121
8144	reverse	10	120
17	heart	10	120
93	bound	10	120
6221	site	10	120
3428	photo	10	119
1097	symbolic	10	119
2272	automatically	10	119
6867	surgical	10	119
2915	balanced	10	119
4010	anomaly	10	119
1779	guaranteed	10	118
3604	acceleration	10	118
6614	regularization	10	118
3100	pilot	10	117
17043	communities	10	117
3450	memories	10	117
3026	paradigm	10	117
6609	prior	10	117
3520	hash	10	117
20031	routers	10	116
8423	pixel	10	116
1905	sample	10	116
2223	animation	10	116
337	register	10	116
2178	constant	10	116
289	module	10	116
40311	openmp	10	116
1298	versus	10	116
7220	scenario	10	116
41527	palmprint	10	116
5810	road	10	116
3980	clustered	10	115
3532	spread	10	115
33	white	10	115
10037	accelerating	10	115
3475	queue	10	114
697	determination	10	114
2229	configurable	10	114
501	quadratic	10	114
1622	neighborhood	10	114
1505	precision	10	114
4950	aspect	10	114
10503	shot	10	114
1669	individual	10	114
1728	symmetric	10	114
5657	profiling	10	113
7785	burst	10	113
1074	expressions	10	113
2432	mass	10	113
2401	interval	10	113
1443	question	10	113
298	microwave	10	113
1071	nets	10	113
1244	gap	10	112
3863	center	10	112
1617	meta	10	112
10188	dna	10	112
3765	sigma	10	112
1135	lines	10	112
912	multidimensional	10	111
2979	presentation	10	111
266	multilevel	10	111
928	aspects	10	111
1149	floating	10	111
6776	direction	10	111
2517	redundancy	10	110
12037	bio	10	110
7863	cores	10	110
4216	parameterized	10	110
508	exact	10	109
1508	graphical	10	109
467	attributes	10	109
36693	uml	10	109
7593	multicarrier	10	109
19865	emotional	10	109
1938	capability	10	109
5240	engines	10	109
1300	property	10	109
1033	electrical	10	109
734	nonparametric	10	108
3932	aggregate	10	108
858	principles	10	108
2441	dialogue	10	108
4799	bridging	10	108
3129	manipulators	10	108
3903	sites	10	108
10577	transcoding	10	108
2827	synthetic	10	108
4959	creating	10	108
5248	pricing	10	108
500	smoothing	10	108
3762	editing	10	108
1423	reservation	10	107
16503	behaviors	10	107
2111	window	10	107
2128	vertical	10	107
15180	thread	10	107
3333	sea	10	107
11341	pages	10	106
4067	difference	10	106
357	converter	10	106
2569	margin	10	106
3934	interconnection	10	106
4320	maximizing	10	106
2924	encoder	10	106
313	theoretical	10	106
3727	factors	10	106
11255	dimensionality	10	106
3140	curve	10	105
5740	transceiver	10	105
969	utilization	10	105
11216	arq	10	105
2525	gps	10	105
1058	division	10	105
2883	missing	10	105
3201	issue	10	105
15491	modis	10	105
2665	compensated	10	105
2427	abstraction	10	105
53098	infiniband	10	105
7857	september	10	104
537	ordering	10	104
2180	fluid	10	104
503	regular	10	104
110	asymptotic	10	104
1348	paper	10	104
6318	defects	10	104
12602	snr	10	104
27176	nano	10	104
5314	faces	10	104
7182	lans	10	104
904	person	10	104
7491	wavelength	10	103
3540	tissue	10	103
22576	portal	10	103
4212	fractional	10	103
8084	motions	10	103
3164	angle	10	103
302	transistor	10	103
23074	differentiated	10	102
2597	signaling	10	102
3206	saving	10	102
2243	internal	10	102
590	guidance	10	102
6512	asymmetric	10	102
1247	teaching	10	102
5037	sign	10	102
15402	gis	10	102
2060	tradeoff	10	101
1665	papers	10	101
13592	client	10	101
4306	cube	10	101
7685	dct	10	101
922	variational	10	101
2423	granularity	10	101
2651	inversion	10	101
4503	proximity	10	101
1814	growth	10	100
2536	explicit	10	100
6035	adapting	10	100
9518	hopping	10	100
759	representations	10	100
1643	terrain	10	100
4867	characterizing	10	100
13442	multiscale	10	100
1176	units	10	100
2868	observations	10	99
7928	meshes	10	99
8730	interconnects	10	99
40838	bgp	10	99
411	care	10	99
401	private	10	99
1210	arithmetic	10	99
2948	batch	10	99
7176	annealing	10	99
3982	effectiveness	10	98
10021	massive	10	98
2393	generalization	10	98
1478	assembly	10	98
1462	implications	10	98
437	carbon	10	98
3319	transient	10	98
877	vehicles	10	97
695	tradeoffs	10	97
720	logical	10	97
14121	radial	10	97
6821	lossless	10	97
9418	regularized	10	97
1077	exponential	10	97
4027	practice	10	97
7926	april	10	97
2026	workload	10	97
3589	imperfect	10	97
8074	wise	10	97
7651	usage	10	97
1885	segment	10	96
